id,dt_avaliacao,tb_candidato_id,tb_equipe_admissoes_id,tb_tipo_avaliacao_id
1756,2020-10-23,1756,7,3
1757,2021-08-07,1757,4,1
1758,2021-02-11,1758,9,3
1759,2019-07-23,1759,1,3
1760,2020-04-29,1760,7,1
1761,2018-11-03,1761,9,2
1762,2019-07-10,1762,9,2
1763,2019-12-18,1763,7,1
1764,2020-06-03,1764,6,3
1765,2022-08-23,1765,2,2
1766,2021-08-06,1766,3,2
1767,2023-10-01,1767,3,2
1768,2021-11-09,1768,6,4
1769,2019-04-25,1769,4,2
1770,2018-11-21,1770,1,4
1771,2020-04-10,1771,2,1
1772,2022-06-07,1772,10,2
1773,2019-05-12,1773,2,1
1774,2019-07-18,1774,9,2
1775,2021-07-09,1775,2,3
1776,2019-10-10,1776,3,1
1777,2021-09-06,1777,7,3
1778,2020-08-17,1778,2,3
1779,2020-06-28,1779,3,2
1780,2021-11-12,1780,3,4
1781,2021-02-03,1781,4,2
1782,2022-08-23,1782,1,1
1783,2021-09-11,1783,3,4
1784,2019-02-25,1784,1,2
1785,2022-07-18,1785,8,1
1786,2021-03-30,1786,8,1
1787,2019-03-06,1787,2,3
1788,2022-12-30,1788,6,4
1789,2019-09-13,1789,10,1
1790,2022-09-06,1790,1,4
1791,2020-06-04,1791,4,3
1792,2020-01-11,1792,1,3
1793,2022-10-04,1793,8,1
1794,2023-08-15,1794,3,1
1795,2019-03-28,1795,10,3
1796,2021-11-29,1796,5,3
1797,2021-12-12,1797,10,2
1798,2019-02-20,1798,8,4
1799,2020-10-16,1799,6,1
1800,2019-05-22,1800,1,4
1801,2019-04-28,1801,8,3
1802,2018-12-10,1802,5,4
1803,2022-02-20,1803,9,1
1804,2021-04-05,1804,10,4
1805,2020-08-29,1805,10,2
1806,2021-07-06,1806,9,4
1807,2018-12-12,1807,1,3
1808,2020-08-17,1808,9,1
1809,2023-10-13,1809,4,3
1810,2019-11-13,1810,4,3
1811,2018-11-07,1811,7,3
1812,2021-03-30,1812,9,2
1813,2021-11-22,1813,8,3
1814,2019-12-30,1814,4,3
1815,2019-03-04,1815,7,3
1816,2020-08-30,1816,1,3
1817,2022-07-13,1817,10,4
1818,2019-04-14,1818,3,1
1819,2023-02-12,1819,10,1
1820,2021-03-26,1820,8,3
1821,2019-06-13,1821,3,1
1822,2019-07-17,1822,4,3
1823,2023-06-01,1823,1,2
1824,2021-06-09,1824,5,3
1825,2019-08-19,1825,6,2
1826,2020-10-20,1826,5,1
1827,2021-09-11,1827,2,4
1828,2020-04-30,1828,7,4
1829,2023-06-19,1829,5,4
1830,2021-12-25,1830,8,1
1831,2021-11-01,1831,7,4
1832,2020-11-13,1832,2,3
1833,2022-02-07,1833,3,2
1834,2023-08-21,1834,6,4
1835,2021-09-23,1835,3,4
1836,2020-02-18,1836,8,1
1837,2019-04-23,1837,1,2
1838,2021-12-14,1838,3,1
1839,2022-02-28,1839,9,3
1840,2019-07-09,1840,1,2
1841,2019-03-08,1841,6,2
1842,2019-05-02,1842,5,3
1843,2022-05-05,1843,2,1
1844,2023-01-21,1844,3,1
1845,2023-08-29,1845,5,1
1846,2023-09-28,1846,7,2
1847,2018-12-20,1847,6,1
1848,2019-01-10,1848,9,3
1849,2022-04-03,1849,2,3
1850,2023-09-10,1850,1,1
1851,2022-07-13,1851,3,2
1852,2023-06-30,1852,4,3
1853,2019-05-15,1853,8,1
1854,2019-06-11,1854,1,3
1855,2023-07-31,1855,7,2
1856,2022-02-21,1856,5,3
1857,2022-07-21,1857,7,4
1858,2022-12-09,1858,7,1
1859,2021-01-19,1859,1,1
1860,2019-04-06,1860,4,4
1861,2020-11-15,1861,6,1
1862,2022-12-16,1862,8,1
1863,2023-03-11,1863,9,1
1864,2021-02-17,1864,3,1
1865,2019-12-27,1865,2,4
1866,2020-09-12,1866,1,3
1867,2020-07-17,1867,10,4
1868,2023-10-10,1868,10,2
1869,2021-04-05,1869,6,3
1870,2021-06-03,1870,2,4
1871,2023-10-18,1871,8,3
1872,2022-01-26,1872,8,3
1873,2020-09-24,1873,7,1
1874,2019-01-14,1874,7,1
1875,2018-11-14,1875,8,4
1876,2022-03-20,1876,6,3
1877,2023-01-28,1877,4,2
1878,2022-10-29,1878,8,4
1879,2022-01-21,1879,3,4
1880,2020-04-02,1880,6,4
1881,2021-09-19,1881,7,2
1882,2021-08-17,1882,7,3
1883,2018-12-18,1883,8,4
1884,2020-09-21,1884,7,3
1885,2020-03-19,1885,10,1
1886,2021-10-31,1886,5,3
1887,2018-12-04,1887,9,1
1888,2019-06-06,1888,3,2
1889,2023-01-28,1889,6,1
1890,2020-09-21,1890,4,3
1891,2022-02-02,1891,4,1
1892,2021-06-28,1892,10,4
1893,2020-12-19,1893,3,2
1894,2020-01-08,1894,4,4
1895,2022-03-18,1895,2,2
1896,2020-06-23,1896,1,2
1897,2021-03-31,1897,6,4
1898,2019-10-07,1898,4,1
1899,2022-10-13,1899,7,2
1900,2023-06-17,1900,10,3
1901,2021-01-29,1901,2,1
1902,2020-06-23,1902,2,3
1903,2023-10-06,1903,2,3
1904,2019-05-03,1904,2,2
1905,2020-05-30,1905,8,3
1906,2023-09-27,1906,9,3
1907,2020-02-20,1907,3,4
1908,2020-10-11,1908,2,3
1909,2020-10-12,1909,10,4
1910,2021-06-07,1910,5,4
1911,2021-09-28,1911,6,3
1912,2019-08-20,1912,10,1
1913,2019-05-27,1913,5,2
1914,2018-12-28,1914,7,1
1915,2019-02-07,1915,10,4
1916,2023-09-19,1916,5,1
1917,2019-03-03,1917,4,1
1918,2022-06-28,1918,2,4
1919,2019-04-06,1919,8,2
1920,2021-11-05,1920,10,4
1921,2020-11-29,1921,1,4
1922,2018-12-02,1922,5,1
1923,2023-07-11,1923,8,2
1924,2023-08-11,1924,4,4
1925,2022-05-14,1925,10,3
1926,2023-04-09,1926,8,3
1927,2021-01-27,1927,6,4
1928,2020-12-30,1928,3,4
1929,2019-01-07,1929,7,2
1930,2020-03-09,1930,7,1
1931,2019-11-02,1931,4,2
1932,2019-09-06,1932,3,3
1933,2022-03-15,1933,10,4
1934,2022-04-01,1934,2,4
1935,2022-08-23,1935,9,2
1936,2020-09-23,1936,8,1
1937,2020-01-14,1937,9,3
1938,2018-12-20,1938,10,1
1939,2021-04-18,1939,9,2
1940,2021-09-17,1940,9,1
1941,2022-10-07,1941,10,2
1942,2021-09-22,1942,9,2
1943,2023-08-18,1943,2,4
1944,2023-07-22,1944,2,4
1945,2023-07-21,1945,7,1
1946,2022-09-18,1946,7,4
1947,2021-07-25,1947,4,1
1948,2023-08-18,1948,6,4
1949,2020-06-04,1949,9,1
1950,2019-08-18,1950,2,3
1951,2020-05-03,1951,6,2
1952,2022-06-09,1952,4,3
1953,2021-07-23,1953,7,1
1954,2020-03-30,1954,5,2
1955,2022-02-28,1955,3,2
1956,2019-03-18,1956,8,2
1957,2020-11-21,1957,4,1
1958,2020-11-06,1958,4,3
1959,2022-05-17,1959,5,3
1960,2020-05-28,1960,1,1
1961,2018-12-27,1961,9,1
1962,2020-01-02,1962,1,3
1963,2022-09-20,1963,5,4
1964,2022-01-04,1964,5,2
1965,2021-11-28,1965,7,2
1966,2023-05-06,1966,7,4
1967,2020-06-09,1967,2,1
1968,2019-06-26,1968,2,1
1969,2021-01-09,1969,6,1
1970,2022-11-01,1970,6,2
1971,2022-11-05,1971,10,4
1972,2019-01-09,1972,8,4
1973,2020-01-01,1973,3,3
1974,2018-10-26,1974,2,1
1975,2022-09-12,1975,3,4
1976,2019-11-26,1976,6,4
1977,2019-08-30,1977,3,1
1978,2021-11-10,1978,8,1
1979,2020-04-05,1979,4,1
1980,2020-11-08,1980,6,2
1981,2023-07-25,1981,7,2
1982,2018-11-19,1982,1,2
1983,2020-05-21,1983,1,3
1984,2020-07-09,1984,10,4
1985,2022-07-21,1985,5,4
1986,2020-04-24,1986,3,1
1987,2019-09-23,1987,1,2
1988,2020-04-18,1988,9,3
1989,2019-06-19,1989,5,3
1990,2021-11-08,1990,4,1
1991,2023-05-09,1991,9,4
1992,2019-12-13,1992,1,1
1993,2023-03-30,1993,1,3
1994,2023-10-20,1994,9,4
1995,2022-12-17,1995,8,4
1996,2018-11-28,1996,6,4
1997,2021-12-06,1997,1,2
1998,2023-09-04,1998,7,2
1999,2019-09-05,1999,9,2
2000,2022-07-17,2000,4,3
2001,2019-10-08,2001,10,4
2002,2019-10-30,2002,9,1
2003,2023-02-27,2003,1,4
2004,2022-07-08,2004,1,2
2005,2020-08-07,2005,6,3
2006,2023-05-20,2006,7,1
2007,2022-01-19,2007,3,2
2008,2021-09-27,2008,3,2
2009,2023-08-12,2009,7,4
2010,2023-07-14,2010,9,2
2011,2019-08-13,2011,4,1
2012,2021-06-27,2012,5,4
2013,2023-09-21,2013,8,4
2014,2022-10-25,2014,9,3
2015,2022-10-27,2015,6,2
2016,2020-04-10,2016,9,3
2017,2019-09-21,2017,10,1
2018,2022-02-09,2018,7,3
2019,2023-08-12,2019,7,4
2020,2023-04-29,2020,1,1
2021,2019-03-13,2021,4,1
2022,2019-04-29,2022,7,2
2023,2021-10-21,2023,3,4
2024,2020-11-22,2024,9,4
2025,2022-12-26,2025,5,1
2026,2023-06-12,2026,6,4
2027,2020-10-01,2027,4,2
2028,2019-06-18,2028,1,3
2029,2023-07-21,2029,10,2
2030,2022-01-27,2030,9,4
2031,2020-03-12,2031,8,1
2032,2023-03-21,2032,8,4
2033,2023-10-10,2033,5,2
2034,2022-12-19,2034,2,1
2035,2020-04-09,2035,2,2
2036,2023-03-13,2036,1,2
2037,2021-03-10,2037,8,1
2038,2021-09-14,2038,8,2
2039,2021-07-18,2039,5,3
2040,2019-04-26,2040,7,3
2041,2019-09-21,2041,5,3
2042,2023-04-15,2042,4,1
2043,2020-01-13,2043,1,4
2044,2020-05-12,2044,2,4
2045,2022-11-26,2045,7,4
2046,2020-03-26,2046,7,4
2047,2018-10-25,2047,8,2
2048,2019-04-05,2048,3,4
2049,2020-05-29,2049,4,2
2050,2023-06-29,2050,6,4
2051,2020-08-21,2051,6,1
2052,2021-05-14,2052,1,1
2053,2023-06-04,2053,2,3
2054,2020-01-05,2054,3,3
2055,2020-11-04,2055,3,4
2056,2019-12-14,2056,10,4
2057,2020-04-02,2057,10,4
2058,2019-05-30,2058,4,4
2059,2020-12-30,2059,8,4
2060,2019-08-14,2060,2,3
2061,2021-03-04,2061,4,4
2062,2021-03-30,2062,10,4
2063,2023-01-01,2063,2,2
2064,2021-03-25,2064,6,4
2065,2020-08-31,2065,1,3
2066,2019-12-24,2066,1,2
2067,2023-04-09,2067,9,3
2068,2019-11-05,2068,9,4
2069,2019-05-27,2069,2,2
2070,2022-06-04,2070,2,4
2071,2021-11-25,2071,7,2
2072,2023-10-27,2072,1,4
2073,2020-07-08,2073,2,1
2074,2018-12-26,2074,8,4
2075,2019-11-21,2075,3,2
2076,2019-01-11,2076,6,3
2077,2019-11-23,2077,7,2
2078,2019-02-27,2078,2,4
2079,2020-08-01,2079,5,4
2080,2019-04-15,2080,6,2
2081,2021-03-07,2081,4,3
2082,2020-01-26,2082,2,1
2083,2020-10-02,2083,3,2
2084,2019-12-20,2084,1,2
2085,2019-11-30,2085,7,2
2086,2022-08-11,2086,3,3
2087,2023-02-24,2087,3,4
2088,2021-12-04,2088,1,1
2089,2019-12-24,2089,10,2
2090,2019-10-06,2090,9,3
2091,2020-12-10,2091,4,4
2092,2022-01-06,2092,2,4
2093,2020-06-13,2093,4,2
2094,2019-04-09,2094,6,1
2095,2019-12-28,2095,10,1
2096,2023-03-07,2096,1,1
2097,2019-08-06,2097,3,2
2098,2022-05-29,2098,10,3
2099,2021-09-19,2099,3,3
2100,2019-04-19,2100,3,2
2101,2022-04-29,2101,3,3
2102,2021-01-03,2102,2,1
2103,2022-04-06,2103,5,4
2104,2020-06-28,2104,2,3
2105,2018-11-27,2105,2,4
2106,2019-04-21,2106,5,2
2107,2021-11-06,2107,8,2
2108,2020-11-17,2108,7,4
2109,2022-07-29,2109,2,2
2110,2022-09-28,2110,2,2
2111,2022-10-16,2111,1,1
2112,2021-11-29,2112,2,1
2113,2022-04-25,2113,1,4
2114,2023-11-20,2114,5,3
2115,2019-09-03,2115,9,1
2116,2023-05-25,2116,6,3
2117,2020-10-23,2117,2,1
2118,2019-12-22,2118,7,3
2119,2019-06-19,2119,3,2
2120,2019-01-25,2120,10,2
2121,2020-03-17,2121,5,3
2122,2019-08-24,2122,6,1
2123,2022-06-11,2123,4,4
2124,2019-07-25,2124,9,4
2125,2022-10-21,2125,8,4
2126,2021-06-06,2126,7,1
2127,2022-01-18,2127,5,4
2128,2019-03-12,2128,8,4
2129,2020-03-12,2129,9,3
2130,2023-10-04,2130,3,1
2131,2023-05-14,2131,9,1
2132,2020-10-01,2132,3,1
2133,2019-11-18,2133,2,3
2134,2019-01-31,2134,6,1
2135,2021-02-23,2135,6,1
2136,2021-01-13,2136,10,1
2137,2023-06-01,2137,5,3
2138,2021-04-08,2138,4,4
2139,2019-06-20,2139,6,3
2140,2022-02-08,2140,5,1
2141,2022-03-26,2141,8,2
2142,2020-03-26,2142,5,2
2143,2020-02-16,2143,8,1
2144,2023-08-21,2144,6,3
2145,2019-08-03,2145,7,2
2146,2020-08-12,2146,5,4
2147,2019-11-21,2147,10,4
2148,2022-06-11,2148,2,2
2149,2022-12-22,2149,5,4
2150,2018-12-23,2150,1,2
2151,2023-03-13,2151,9,1
2152,2019-04-14,2152,5,2
2153,2022-01-11,2153,10,2
2154,2022-04-20,2154,6,1
2155,2023-08-17,2155,9,3
2156,2021-12-26,2156,9,1
2157,2022-06-04,2157,1,1
2158,2022-04-04,2158,8,2
2159,2022-10-22,2159,4,3
2160,2019-03-14,2160,2,3
2161,2022-02-02,2161,7,4
2162,2020-11-09,2162,2,3
2163,2022-03-21,2163,3,4
2164,2020-02-22,2164,4,2
2165,2019-08-15,2165,7,3
2166,2023-09-26,2166,1,3
2167,2023-03-27,2167,4,1
2168,2022-04-06,2168,9,4
2169,2022-01-03,2169,4,3
2170,2021-12-20,2170,8,4
2171,2019-05-05,2171,6,4
2172,2021-05-18,2172,5,4
2173,2023-11-07,2173,2,3
2174,2021-05-12,2174,3,4
2175,2021-01-20,2175,6,3
2176,2021-05-20,2176,8,3
2177,2019-03-16,2177,6,3
2178,2022-08-20,2178,8,1
2179,2022-07-03,2179,2,4
2180,2022-03-30,2180,10,4
2181,2020-08-06,2181,2,3
2182,2021-06-25,2182,6,3
2183,2020-06-12,2183,10,3
2184,2020-10-26,2184,8,2
2185,2023-09-20,2185,10,1
2186,2022-06-14,2186,6,3
2187,2021-11-09,2187,6,4
2188,2018-12-11,2188,7,2
2189,2021-06-20,2189,3,4
2190,2022-02-17,2190,7,4
2191,2020-04-30,2191,6,1
2192,2022-08-31,2192,8,2
2193,2020-07-02,2193,9,4
2194,2019-12-07,2194,10,3
2195,2020-04-18,2195,2,2
2196,2022-02-26,2196,10,4
2197,2019-12-20,2197,9,2
2198,2022-07-12,2198,8,1
2199,2019-10-27,2199,10,3
2200,2019-09-05,2200,7,1
2201,2021-06-06,2201,3,2
2202,2020-03-06,2202,9,2
2203,2021-01-09,2203,5,1
2204,2020-09-17,2204,8,4
2205,2022-05-13,2205,8,1
2206,2020-01-09,2206,3,4
2207,2021-09-24,2207,10,4
2208,2023-08-17,2208,7,4
2209,2021-07-23,2209,3,1
2210,2021-02-19,2210,7,4
2211,2020-02-18,2211,9,3
2212,2019-09-17,2212,7,3
2213,2023-04-16,2213,6,3
2214,2023-03-11,2214,1,4
2215,2019-03-06,2215,1,2
2216,2023-06-16,2216,4,1
2217,2023-02-04,2217,7,2
2218,2019-09-03,2218,6,3
2219,2022-05-02,2219,10,1
2220,2020-02-04,2220,8,2
2221,2020-11-09,2221,1,4
2222,2021-06-20,2222,7,1
2223,2019-07-20,2223,1,1
2224,2023-08-28,2224,10,2
2225,2022-01-27,2225,3,1
2226,2021-02-03,2226,6,2
2227,2020-10-02,2227,5,4
2228,2020-08-04,2228,5,3
2229,2023-08-27,2229,6,2
2230,2021-10-02,2230,10,1
2231,2020-11-27,2231,2,4
2232,2020-01-19,2232,10,4
2233,2021-03-14,2233,5,1
2234,2022-10-02,2234,4,1
2235,2020-05-30,2235,1,1
2236,2021-12-14,2236,7,3
2237,2019-04-23,2237,8,3
2238,2021-11-25,2238,7,2
2239,2023-05-13,2239,5,2
2240,2020-12-09,2240,7,1
2241,2020-10-03,2241,5,3
2242,2020-12-31,2242,6,1
2243,2021-02-10,2243,9,2
2244,2020-07-19,2244,6,2
2245,2019-03-16,2245,5,4
2246,2020-11-07,2246,5,2
2247,2019-08-01,2247,9,3
2248,2019-07-21,2248,9,1
2249,2022-01-17,2249,2,3
2250,2023-04-20,2250,6,1
2251,2023-01-20,2251,2,4
2252,2022-04-06,2252,10,4
2253,2019-02-02,2253,1,4
2254,2022-01-30,2254,7,3
2255,2021-02-13,2255,4,3
2256,2021-12-14,2256,6,2
2257,2022-11-03,2257,4,4
2258,2022-03-07,2258,2,3
2259,2023-09-16,2259,7,3
2260,2021-03-13,2260,3,3
2261,2023-01-22,2261,1,3
2262,2021-09-05,2262,3,4
2263,2022-10-13,2263,1,3
2264,2022-03-27,2264,9,1
2265,2023-10-31,2265,4,1
2266,2021-02-05,2266,10,3
2267,2021-10-01,2267,4,3
2268,2020-08-15,2268,7,2
2269,2021-12-14,2269,7,2
2270,2020-11-09,2270,6,1
2271,2022-08-08,2271,1,3
2272,2022-01-24,2272,2,2
2273,2023-09-13,2273,3,4
2274,2022-12-13,2274,6,1
2275,2021-03-11,2275,8,2
2276,2022-03-09,2276,4,1
2277,2022-03-04,2277,4,3
2278,2023-02-02,2278,3,3
2279,2022-02-02,2279,10,3
2280,2019-06-11,2280,4,4
2281,2022-06-25,2281,6,2
2282,2020-09-15,2282,2,2
2283,2021-03-28,2283,4,4
2284,2019-12-06,2284,9,4
2285,2019-07-28,2285,3,1
2286,2020-06-07,2286,7,4
2287,2021-10-13,2287,7,4
2288,2021-05-10,2288,2,3
2289,2022-01-27,2289,6,2
2290,2019-01-10,2290,6,2
2291,2023-06-05,2291,3,4
2292,2018-11-25,2292,4,2
2293,2023-09-11,2293,9,2
2294,2021-08-21,2294,9,1
2295,2021-06-07,2295,2,2
2296,2023-02-26,2296,10,2
2297,2019-08-03,2297,10,1
2298,2021-10-12,2298,10,1
2299,2020-06-11,2299,4,4
2300,2022-03-27,2300,2,2
2301,2020-02-11,2301,1,3
2302,2021-07-21,2302,7,1
2303,2022-01-15,2303,4,1
2304,2023-10-15,2304,6,2
2305,2022-02-07,2305,4,1
2306,2022-04-18,2306,10,3
2307,2021-05-21,2307,5,3
2308,2022-08-26,2308,10,1
2309,2020-06-08,2309,4,3
2310,2019-10-31,2310,2,1
2311,2020-12-01,2311,6,4
2312,2019-01-12,2312,5,3
2313,2022-09-11,2313,6,1
2314,2021-03-12,2314,9,2
2315,2020-02-05,2315,3,4
2316,2020-11-10,2316,6,2
2317,2021-12-28,2317,8,2
2318,2019-11-21,2318,4,4
2319,2021-03-07,2319,3,2
2320,2020-05-28,2320,10,2
2321,2022-02-14,2321,6,1
2322,2019-11-04,2322,6,2
2323,2021-05-05,2323,4,4
2324,2019-05-08,2324,4,3
2325,2021-01-20,2325,10,4
2326,2023-07-23,2326,5,1
2327,2023-11-16,2327,3,4
2328,2020-06-20,2328,4,2
2329,2021-01-09,2329,9,1
2330,2020-04-10,2330,4,1
2331,2022-06-12,2331,7,2
2332,2019-10-30,2332,8,3
2333,2021-05-27,2333,8,4
2334,2021-08-03,2334,3,4
2335,2021-06-28,2335,3,3
2336,2020-08-31,2336,1,1
2337,2019-05-20,2337,4,1
2338,2022-10-08,2338,7,1
2339,2023-09-06,2339,9,2
2340,2022-06-05,2340,9,2
2341,2020-09-08,2341,9,3
2342,2022-10-14,2342,1,3
2343,2020-10-05,2343,9,1
2344,2019-10-05,2344,10,3
2345,2019-01-07,2345,6,4
2346,2019-01-20,2346,2,1
2347,2023-05-30,2347,2,1
2348,2019-11-17,2348,9,3
2349,2023-01-25,2349,4,3
2350,2023-04-30,2350,3,1
2351,2021-12-16,2351,8,3
2352,2020-04-04,2352,1,4
2353,2020-01-22,2353,4,3
2354,2019-11-09,2354,4,4
2355,2019-07-02,2355,1,3
2356,2022-01-03,2356,3,1
2357,2023-07-30,2357,2,3
2358,2022-08-26,2358,9,4
2359,2019-09-20,2359,3,1
2360,2023-08-25,2360,3,1
2361,2021-04-04,2361,2,2
2362,2021-08-23,2362,7,2
2363,2020-02-18,2363,3,1
2364,2020-08-15,2364,5,2
2365,2021-11-24,2365,8,1
2366,2021-04-22,2366,10,3
2367,2020-05-19,2367,1,1
2368,2022-07-25,2368,8,3
2369,2023-03-24,2369,5,3
2370,2022-10-15,2370,4,1
2371,2021-01-24,2371,1,2
2372,2021-03-11,2372,7,2
2373,2023-02-09,2373,10,3
2374,2019-03-25,2374,2,3
2375,2019-10-13,2375,9,1
2376,2023-02-23,2376,9,3
2377,2020-06-28,2377,3,3
2378,2020-04-11,2378,8,3
2379,2019-01-09,2379,1,1
2380,2023-05-11,2380,8,2
2381,2022-05-13,2381,2,3
2382,2021-10-21,2382,4,4
2383,2020-03-06,2383,6,4
2384,2020-10-14,2384,10,4
2385,2022-09-16,2385,7,4
2386,2022-10-15,2386,6,3
2387,2022-09-24,2387,6,2
2388,2020-01-16,2388,7,3
2389,2023-09-17,2389,9,3
2390,2022-08-02,2390,8,3
2391,2022-03-18,2391,1,2
2392,2021-08-31,2392,4,1
2393,2022-05-15,2393,3,4
2394,2020-06-06,2394,6,4
2395,2020-07-25,2395,6,4
2396,2022-11-09,2396,8,2
2397,2018-12-18,2397,5,2
2398,2019-11-10,2398,9,1
2399,2021-03-10,2399,10,2
2400,2019-04-29,2400,6,1
2401,2019-04-06,2401,10,4
2402,2021-11-13,2402,8,3
2403,2020-03-15,2403,5,2
2404,2022-08-02,2404,10,2
2405,2023-06-03,2405,9,1
2406,2019-06-07,2406,6,4
2407,2019-01-08,2407,5,4
2408,2021-12-10,2408,8,4
2409,2021-08-05,2409,6,3
2410,2023-04-03,2410,3,3
2411,2019-04-11,2411,9,1
2412,2019-03-25,2412,2,2
2413,2019-02-23,2413,8,1
2414,2020-03-15,2414,6,4
2415,2023-01-17,2415,10,2
2416,2020-05-02,2416,9,3
2417,2019-12-28,2417,3,2
2418,2019-06-23,2418,7,3
2419,2021-07-01,2419,8,2
2420,2020-07-08,2420,5,4
2421,2021-07-28,2421,4,2
2422,2022-10-24,2422,9,2
2423,2020-07-15,2423,8,1
2424,2019-12-12,2424,9,2
2425,2022-06-09,2425,3,1
2426,2019-01-25,2426,6,3
2427,2021-05-22,2427,4,1
2428,2020-11-04,2428,7,2
2429,2023-10-12,2429,2,1
2430,2019-11-26,2430,1,4
2431,2020-09-12,2431,7,3
2432,2022-03-20,2432,10,4
2433,2023-04-24,2433,1,1
2434,2019-08-10,2434,10,4
2435,2023-01-24,2435,1,3
2436,2020-03-24,2436,1,1
2437,2019-03-01,2437,2,3
2438,2020-07-20,2438,4,4
2439,2019-12-06,2439,7,1
2440,2020-07-09,2440,6,2
2441,2022-01-06,2441,9,4
2442,2021-09-28,2442,1,2
2443,2021-11-17,2443,3,2
2444,2020-03-22,2444,7,4
2445,2023-04-24,2445,9,1
2446,2022-03-26,2446,10,1
2447,2020-05-01,2447,2,1
2448,2019-01-15,2448,4,3
2449,2020-06-18,2449,4,4
2450,2023-09-23,2450,3,4
2451,2022-12-18,2451,4,2
2452,2021-01-04,2452,5,3
2453,2021-10-01,2453,6,2
2454,2019-11-23,2454,7,1
2455,2022-01-16,2455,5,2
2456,2021-11-25,2456,8,2
2457,2020-09-07,2457,7,3
2458,2020-11-23,2458,3,1
2459,2020-02-07,2459,3,1
2460,2020-04-04,2460,6,4
2461,2020-02-04,2461,7,4
2462,2022-08-17,2462,4,3
2463,2020-10-02,2463,7,3
2464,2020-07-06,2464,8,4
2465,2023-04-05,2465,2,1
2466,2020-04-12,2466,10,2
2467,2018-12-07,2467,7,1
2468,2021-05-01,2468,10,3
2469,2021-12-18,2469,5,3
2470,2022-12-17,2470,9,1
2471,2020-10-06,2471,8,3
2472,2021-12-04,2472,8,4
2473,2020-10-19,2473,3,2
2474,2019-12-01,2474,5,2
2475,2020-10-06,2475,8,4
2476,2022-07-09,2476,2,4
2477,2022-06-19,2477,9,4
2478,2019-07-28,2478,10,1
2479,2023-04-02,2479,8,3
2480,2021-10-27,2480,10,3
2481,2019-02-21,2481,3,3
2482,2022-12-02,2482,10,1
2483,2022-04-05,2483,1,3
2484,2019-08-23,2484,3,3
2485,2019-03-28,2485,9,4
2486,2023-07-24,2486,8,1
2487,2022-09-27,2487,9,3
2488,2019-04-16,2488,2,2
2489,2023-03-09,2489,2,4
2490,2020-06-10,2490,9,4
2491,2022-03-26,2491,2,4
2492,2023-02-24,2492,7,2
2493,2019-11-10,2493,9,3
2494,2023-03-04,2494,7,2
2495,2020-03-05,2495,7,2
2496,2020-07-27,2496,7,1
2497,2022-03-06,2497,1,4
2498,2019-02-24,2498,8,3
2499,2019-08-22,2499,9,2
2500,2018-12-19,2500,6,2
2501,2023-01-08,2501,5,1
2502,2019-11-25,2502,5,2
2503,2020-03-25,2503,3,2
2504,2022-03-31,2504,6,2
2505,2019-09-08,2505,4,3
2506,2021-11-15,2506,6,3
2507,2023-08-11,2507,8,2
2508,2020-10-21,2508,5,4
2509,2023-08-29,2509,8,3
2510,2023-08-23,2510,7,4
2511,2020-05-14,2511,2,4
2512,2019-07-24,2512,2,3
2513,2023-01-27,2513,4,2
2514,2022-07-08,2514,5,3
2515,2021-01-30,2515,3,1
2516,2023-06-18,2516,10,4
2517,2021-01-23,2517,6,2
2518,2022-05-04,2518,3,2
2519,2022-11-26,2519,2,1
2520,2020-08-16,2520,2,2
2521,2021-08-15,2521,6,1
2522,2022-09-08,2522,1,3
2523,2021-02-08,2523,2,1
2524,2020-01-16,2524,1,3
2525,2020-02-19,2525,9,1
2526,2020-08-16,2526,9,4
2527,2020-08-26,2527,8,3
2528,2020-02-11,2528,4,1
2529,2020-02-06,2529,7,2
2530,2020-03-06,2530,3,4
2531,2023-02-17,2531,2,3
2532,2018-12-31,2532,1,4
2533,2019-09-28,2533,9,4
2534,2021-05-13,2534,8,1
2535,2021-01-06,2535,10,2
2536,2020-03-18,2536,7,2
2537,2021-11-09,2537,2,3
2538,2023-09-01,2538,5,4
2539,2023-09-26,2539,3,1
2540,2020-03-28,2540,5,3
2541,2020-05-15,2541,8,3
2542,2020-04-26,2542,3,4
2543,2021-11-07,2543,6,2
2544,2022-05-01,2544,6,1
2545,2019-05-23,2545,2,3
2546,2022-01-26,2546,9,2
2547,2020-05-28,2547,1,2
2548,2021-09-26,2548,2,4
2549,2020-09-15,2549,2,1
2550,2022-01-08,2550,10,2
2551,2019-03-29,2551,10,2
2552,2022-03-17,2552,3,3
2553,2020-11-11,2553,5,3
2554,2022-12-21,2554,2,3
2555,2020-11-28,2555,2,4
2556,2019-05-30,2556,5,2
2557,2019-10-20,2557,4,1
2558,2023-05-29,2558,9,1
2559,2019-05-10,2559,1,1
2560,2021-03-01,2560,4,3
2561,2022-04-02,2561,6,1
2562,2023-01-01,2562,2,1
2563,2021-02-26,2563,9,4
2564,2019-09-28,2564,4,1
2565,2020-12-06,2565,4,4
2566,2018-12-10,2566,10,2
2567,2023-01-01,2567,8,3
2568,2021-07-03,2568,9,3
2569,2020-10-15,2569,6,1
2570,2023-07-28,2570,4,4
2571,2021-06-12,2571,10,2
2572,2019-11-04,2572,3,1
2573,2023-08-07,2573,2,1
2574,2021-08-21,2574,8,4
2575,2020-02-09,2575,5,3
